name,external_id
Suburban train line,suburban_train_line
Sugar factory,sugar_factory
Sugar shack,sugar_shack
Sukiyaki and Shabu Shabu restaurant,shabu_shabu_and_sukiyaki_restaurant
Sukiyaki restaurant,sukiyaki_restaurant
Summer camp,summer_camp
Sundae restaurant,sundae_restaurant
Sundanese restaurant,sundanese_restaurant
Sunglasses store,sunglasses_store
Sunroom contractor,sunroom_contractor
Super public bath,super_public_bath
Superannuation consultant,superannuation_consultant
Supermarket,supermarket
Suppon restaurant,soft_shelled_turtle_dish_restaurant
Support group,support_group
Surf lifesaving club,surf_lifesaving_club
Surf school,surf_school
Surf shop,surf_shop
Surgeon,surgeon
Surgical center,surgical_center
Surgical oncologist,surgical_oncologist
Surgical products wholesaler,surgical_products_wholesaler
Surgical supply store,surgical_supply_store
Surinamese restaurant,surinamese_restaurant
Surplus store,surplus_store
Surveyor,surveyor
Sushi restaurant,sushi_restaurant
Sushi takeaway,sushi_takeaway
Suzuki dealer,suzuki_dealer
Suzuki motorcycle dealer,suzuki_motorcycle_dealer
Swabian restaurant,swabian_restaurant
Swedish restaurant,swedish_restaurant
Sweets and dessert buffet,dessert_buffet
Swim club,swim_club
Swimming basin,swimming_basin
Swimming competition,swimming_competition
Swimming facility,swimming_facility
Swimming instructor,swimming_instructor
Swimming lake,swimming_lake
Swimming pool,swimming_pool
Swimming pool contractor,swimming_pool_contractor
Swimming pool repair service,swimming_pool_repair_service
Swimming pool supply store,swimming_pool_supply_store
Swimming school,swimming_school
Swimwear store,swimwear_store
Swiss restaurant,swiss_restaurant
Synagogue,synagogue
Syokudo and Teishoku restaurant,casual_japanese_style_restaurant
Syrian restaurant,syrian_restaurant
T-shirt company,t_shirt_company
T-shirt store,t_shirt_store
TB clinic,tb_clinic
Tabascan restaurant,tabascan_restaurant
Table tennis club,table_tennis_club
Table tennis facility,table_tennis_facility
Table tennis supply store,table_tennis_supply_store
Tacaca restaurant,tacaca_restaurant
Tack shop,tack_shop
Taco restaurant,taco_restaurant
Taekwondo competition area,tae_kwon_do_comp_area
Taekwondo school,taekwondo_school
Tai chi school,tai_chi_school
Tailor,tailor
Taiwanese restaurant,taiwanese_restaurant
Takeout restaurant,meal_takeaway
Takoyaki restaurant,takoyaki_stand
Talent agency,talent_agency
Tamale shop,tamale_shop
Tannery,tannery
Tanning salon,tanning_studio
Taoist temple,taoist_temple
Tapas bar,tapas_bar
Tapas restaurant,tapas_restaurant
Tatami store,tatami_store
Tattoo and piercing shop,tattoo_and_piercing_shop
Tattoo artist,tattoo_artist
Tattoo removal service,tattoo_removal_service
Tattoo shop,tattoo_shop
Tax assessor,tax_assessor
Tax attorney,tax_attorney
Tax collector's office,tax_collectors_office
Tax consultant,tax_consultant
Tax department,tax_department
Tax preparation,tax_preparation
Tax preparation service,tax_preparation_service
Taxi service,taxi_service
Taxi stand,taxi_stand
Taxidermist,taxidermist
Tea exporter,tea_exporter
Tea house,tea_house
Tea manufacturer,tea_manufacturer
Tea market place,tea_market_place
Tea store,tea_store
Tea wholesaler,tea_wholesaler
Teacher college,teacher_college
Technical school,technical_school
Technical university,technical_university
Technology museum,technology_museum
Technology park,technology_park
Teeth whitening service,teeth_whitening_service
Tegal restaurant,tegal_restaurant
Telecommunication school,telecommunication_school
Telecommunications contractor,telecommunications_contractor
Telecommunications engineer,telecommunications_engineer
Telecommunications equipment supplier,telecommunications_equipment_supplier
Telecommunications service provider,telecommunications_service_provider
Telemarketing service,telemarketing_service
Telephone answering service,telephone_answering_service
Telephone company,telephone_company
Telephone exchange,telephone_exchange
Telescope store,telescope_store
Television repair service,television_repair_service
Television station,television_station
Temaki restaurant,temaki_restaurant
Temp agency,temp_agency
Tempura donburi restaurant,tempura_bowl_restaurants
Tempura restaurant,tempura_dish_restaurant
Tenant ownership,tenant_ownership
Tenant's union,tenants_union
Tennis club,tennis_club
Tennis court,tennis_court
Tennis court construction company,tennis_court_construction_company
Tennis instructor,tennis_instructor
Tennis store,tennis_store
Tent rental service,tent_rental_service
Teppanyaki restaurant,teppan_grill_restaurant
Tesla showroom,tesla_showroom
Tex-Mex restaurant,tex_mex_restaurant
Textile engineer,textile_engineer
Textile exporter,textile_exporter
Textile mill,textile_mill
Thai massage therapist,thai_massage_therapist
Thai restaurant,thai_restaurant
Theater company,theater_company
Theater production,theater_production
Theater supply store,theater_supply_store
Theatrical costume supplier,theatrical_costume_supplier
Theme park,theme_park
Thermal baths,thermal_baths
Thermal power plant,thermal_energy_company
Thread supplier,thread_supplier
Threads and yarns wholesaler,threads_and_yarns_wholesaler
Thrift store,thrift_store
Thuringian restaurant,thuringian_restaurant
Tibetan restaurant,tibetan_restaurant
Tiffin center,tiffin_center
Tiki bar,tiki_bar
Tile contractor,tile_contractor
Tile manufacturer,tile_manufacturer
Tile store,tile_store
Timeshare agency,timeshare_agency
Tire repair shop,tire_repair_shop
Tire shop,tire_shop
Title company,title_company
Toast restaurant,toast_restaurant
Tobacco exporter,tobacco_exporter
Tobacco shop,tobacco_shop
Tobacco supplier,tobacco_supplier
Tofu restaurant,tofu_restaurant
Tofu shop,tofu_shop
Toiletries store,toiletries_store
Toll booth,toll_station
Toll road rest stop,toll_road_rest_stop
Toner cartridge supplier,toner_cartridge_supplier
Tongue restaurant,tongue_restaurant
Tonkatsu restaurant,tonkatsu_restaurant
Tool & die shop,tool_and_die_shop
Tool grinding service,tool_grinding_service
Tool manufacturer,tool_manufacturer
Tool rental service,tool_rental_service
Tool repair shop,tool_repair_shop
Tool store,tool_store
Tool wholesaler,tool_wholesaler
Toolroom,toolroom
Topography company,topography_company
Topsoil supplier,topsoil_supplier
Tortilla shop,tortilla_shop
Tour agency,tour_agency
Tour operator,tour_operator
Tourist attraction,tourist_attraction
Tourist information center,tourist_information_center
Towing equipment provider,towing_equipment_provider
Towing service,towing_service
Townhouse complex,townhouse_complex
Toy and game manufacturer,toy_and_game_manufacturer
Toy library,toy_library
Toy manufacturer,toy_manufacturer
Toy museum,toy_museum
Toy store,toy_store
Toyota dealer,toyota_dealer
Tractor dealer,tractor_dealer
Tractor repair shop,tractor_repair_shop
Trade fair construction company,trade_fair_construction_company
Trade school,trade_school
Trading card store,trading_card_store
Traditional American restaurant,traditional_us_american_restaurant
Traditional Kostume store,traditional_kostume_store
Traditional costume club,traditional_costume_club
Traditional market,traditional_market
Traditional restaurant,traditional_restaurant
Traditional teahouse,traditional_teahouse
Traffic officer,traffic_officer
Trailer dealer,trailer_dealer
Trailer manufacturer,trailer_manufacturer
Trailer rental service,trailer_rental_service
Trailer repair shop,trailer_repair_shop
Trailer supply store,trailer_supply_store
Train depot,train_depot
Train repairing center,train_repairing_center
Train ticket agency,train_ticket_agency
Train ticket office,train_ticket_counter
Train yard,train_yard
Training center,training_center
Training school,training_school
Transcription service,transcription_service
Transit depot,transit_depot
Translator,translator
Transmission shop,transmission_shop
Transplant surgeon,transplant_surgeon
Transportation escort service,transportation_escort_service
Transportation service,transportation_service
Travel agency,travel_agency
Travel clinic,travel_clinic
Travel lounge,travel_lounge
Tree farm,tree_farm
Tree service,tree_service
Trial attorney,trial_attorney
Tribal headquarters,tribal_headquarters
Triumph motorcycle dealer,triumph_motorcycle_dealer
Trophy shop,trophy_shop
Tropical fish store,tropical_fish_store
Truck accessories store,truck_accessories_store
Truck dealer,truck_dealer
Truck driving school,trucking_school
Truck farmer,truck_farmer
Truck parts supplier,truck_parts_supplier
Truck rental agency,truck_rental_agency
Truck repair shop,truck_repair_shop
Truck stop,truck_stop
Truck topper supplier,truck_topper_supplier
Trucking company,trucking_company
Truss manufacturer,truss_manufacturer
Trust bank,trust_bank
Tsukigime parking lot,tsukigime_parking_lot
Tune up supplier,tune_up_supplier
Tuning automobile,tuning_automobile
Tunisian restaurant,tunisian_restaurant
Turf supplier,turf_supplier
Turkish restaurant,turkish_restaurant
Turkmen restaurant,turkmen_restaurant
Turnery,turnery
Tuscan restaurant,tuscan_restaurant
Tutoring service,tutoring_service
Tuxedo shop,tuxedo_shop
Typewriter repair service,typewriter_repair_service
Typewriter supplier,typewriter_supplier
Typing service,typing_service
Tyre Dealers,tyre_dealers
Tyre manufacturer,tire_manufacturer
Udon noodle restaurant,udon_noodle_shop
Ukrainian restaurant,ukrainian_restaurant
Unagi restaurant,unagi_restaurant
Underwear store,underwear_store
Unemployment office,unemployment_office
Unfinished furniture store,unfinished_furniture_store
Uniform store,uniform_store
Unitarian Universalist Church,unitarian_universalist_church
United Church of Canada,united_church_of_canada
United Church of Christ,united_church_of_christ
United Methodist church,united_methodist_church
United States Armed Forces Base,united_states_armed_forces_base
Unity church,unity_church
University,university
University hospital,university_hospital
University library,university_library
Upholstery cleaning service,upholstery_cleaning_service
Upholstery shop,upholstery_shop
Urban planning department,urban_planning_department
Urgent care center,urgent_care_center
Urologist,urologist
Urology clinic,urology_clinic
Uruguayan restaurant,uruguayan_restaurant
Used CD store,used_cd_store
Used appliance store,used_appliance_store
Used auto parts store,used_auto_parts_store
Used bicycle shop,used_bicycle_shop
Used book store,used_book_store
Used car dealer,used_car_dealer
Used clothing store,used_clothing_store
Used computer store,used_computer_store
Used furniture store,used_furniture_store
Used game store,used_game_store
Used motorcycle dealer,used_motorcycle_dealer
Used musical instrument store,used_musical_instrument_store
Used office furniture store,used_office_furniture_store
Used store fixture supplier,used_store_fixture_supplier
Used tire shop,used_tire_shop
Used truck dealer,used_truck_dealer
Utility contractor,utility_contractor
Utility trailer dealer,utility_trailer_dealer
Uzbeki restaurant,uzbek_restaurant
VCR repair service,vcr_repair_service
Vacation home rental agency,vacation_home_rental_agency
Vacuum cleaner repair shop,vacuum_cleaner_repair_shop
Vacuum cleaner store,vacuum_cleaner_store
Vacuum cleaning system supplier,vacuum_cleaning_system_supplier
Valencian restaurant,valencian_restaurant
Valet parking service,valet_parking_service
Van rental agency,van_rental_agency
Vaporizer store,vaporizer_store
Variety store,variety_store
Vascular surgeon,vascular_surgeon
Vastu consultant,vastu_consultant
Vegan restaurant,vegan_restaurant
Vegetable wholesale market,vegetable_wholesale_market
Vegetable wholesaler,vegetable_wholesaler
Vegetarian cafe and deli,vegetarian_cafe_and_deli
Vegetarian restaurant,vegetarian_restaurant
Vehicle exporter,vehicle_exporter
Vehicle inspection service,vehicle_inspection
Vehicle shipping agent,vehicle_shipping_agent
Vehicle wrapping service,vehicle_wrapping_service
Velodrome,velodrome
Vending machine supplier,vending_machine_supplier
Venereologist,venereologist
Venetian restaurant,venetian_restaurant
Venezuelan restaurant,venezuelan_restaurant
Ventilating equipment manufacturer,ventilating_equipment_manufacturer
Venture capital company,venture_capital_company
Veterans affairs department,veterans_affairs_department
Veterans center,veterans_center
Veterans hospital,veterans_hospital
Veterans organization,veterans_organization
Veterinarian,veterinarian
Veterinary pharmacy,veterinary_pharmacy
Video arcade,video_arcade
Video camera repair service,video_camera_repair_service
Video conferencing equipment supplier,video_conferencing_equipment_supplier
Video conferencing service,video_conferencing_service
Video duplication service,video_duplication_service
Video editing service,video_editing_service
Video equipment repair service,video_equipment_repair_service
Video game rental kiosk,video_game_rental_kiosk
Video game rental service,video_game_rental_service
Video game rental store,video_game_rental_store
Video game store,video_game_store
Video karaoke,video_karaoke
Video production service,video_production_service
Video store,video_store
Vietnamese restaurant,vietnamese_restaurant
Villa,villa
Village hall,village_hall
Vineyard,vineyard
Vineyard church,vineyard_church
Vintage clothing store,vintage_clothing_store
Vinyl sign shop,vinyl_sign_shop
Violin shop,violin_shop
Virtual office rental,virtual_office_rental
Visa and passport office,visa_and_passport_office
Visa consulting service,visa_consultant
Visitor center,visitor_center
Vitamin & supplements store,vitamin_and_supplements_store
Vocal instructor,vocal_instructor
Vocational college,vocational_college
Vocational gymnasium school,vocational_gymnasium_school
Vocational school,vocational_training_school
Vocational school one,vocational_school_one
Vocational secondary school,vocational_secondary_school
Volkswagen dealer,volkswagen_dealer
Volleyball club,volleyball_club
Volleyball court,volleyball_court
Volleyball instructor,volleyball_instructor
Volunteer organization,volunteer_organization
Volvo dealer,volvo_dealer
Voter registration office,voter_registration_office
Waldorf kindergarten,waldorf_kindergarten
Waldorf school,waldorf_school
Walk-in clinic,walk_in_clinic
Wallpaper installer,wallpaper_installer
Wallpaper store,wallpaper_store
War museum,war_museum
Warehouse,warehouse
Warehouse club,warehouse_club
Warehouse store,warehouse_store
Washer & dryer repair service,washer_and_dryer_repair_service
Washer & dryer store,washer_and_dryer_store
Waste management service,waste_management_service
Watch manufacturer,watch_manufacturer
Watch repair service,watch_repair_service
Watch store,watch_store
Water cooler supplier,water_cooler_supplier
Water damage restoration service,water_damage_restoration_service
Water filter supplier,water_filter_supplier
Water jet cutting service,water_jet_cutting_service
Water mill,water_mill
Water park,water_park
Water polo pool,water_polo_pool
Water pump supplier,water_pump_supplier
Water purification company,water_purification_company
Water ski shop,water_ski_shop
Water skiing club,water_skiing_club
Water skiing instructor,water_skiing_instructor
Water skiing service,water_skiing_service
Water softening equipment supplier,water_softening_equipment_supplier
Water sports equipment rental service,water_sports_equipment_rental_service
Water tank cleaning service,water_tank_cleaning_service
Water testing service,water_testing_service
Water treatment plant,water_treatment_plant
Water treatment supplier,water_treatment_supplier
Water utility company,water_utility_company
Water works,water_works
Water works equipment supplier,water_works_equipment_supplier
Waterbed repair service,waterbed_repair_service
Waterbed store,waterbed_store
Waterproofing service,waterproofing_company
Wax museum,wax_museum
Wax supplier,wax_supplier
Waxing hair removal service,waxing_hair_removal_service
Weather forecast service,weather_forecast_service
Weaving mill,weaving_mill
Web hosting company,web_hosting_service
Website designer,website_designer
Wedding bakery,wedding_bakery
Wedding buffet,wedding_buffet
Wedding chapel,wedding_chapel
Wedding dress rental service,wedding_dress_rental_service
Wedding photographer,wedding_photographer
Wedding planner,wedding_planner
Wedding service,wedding_service
Wedding souvenir shop,wedding_souvenir_shop
Wedding store,wedding_store
Wedding venue,wedding_venue
Weigh station,weigh_station
Weight loss service,weight_loss_service
Weightlifting area,weightlifting_area
Welder,welder
Welding gas supplier,welding_gas_supplier
Welding supply store,welding_supply_store
Well drilling contractor,well_drilling_contractor
Wellness center,wellness_center
Wellness hotel,wellness_hotel
Wellness program,wellness_program
Welsh restaurant,welsh_restaurant
Wesleyan church,wesleyan_church
West African restaurant,west_african_restaurant
Western apparel store,western_apparel_store
Western restaurant,western_restaurant
Whale watching tour agency,whale_watching_tour_agency
Wheel alignment service,wheel_alignment_service
Wheel store,wheel_store
Wheelchair rental service,wheelchair_rental_service
Wheelchair repair service,wheelchair_repair_service
Wheelchair store,wheelchair_store
Wholesale bakery,wholesale_bakery
Wholesale drugstore,wholesale_drugstore
Wholesale florist,wholesale_florist
Wholesale food store,wholesale_food_store
Wholesale grocer,wholesale_grocer
Wholesale jeweler,wholesale_jeweler
Wholesale market,wholesale_market
Wholesale plant nursery,wholesale_plant_nursery
Wholesaler,wholesaler
Wholesaler household appliances,wholesaler_household_appliances
Wi-Fi spot,wi_fi_spot
Wicker store,wicker_store
Wig shop,wig_shop
Wildlife and safari park,wildlife_and_safari_park
Wildlife park,wildlife_park
Wildlife refuge,wildlife_refuge
Wildlife rescue service,wildlife_rescue_service
Willow basket manufacturer,willow_basket_manufacturer
Wind farm,wind_farm
Wind turbine builder,wind_turbine_builder
Window cleaning service,window_cleaning_service
Window installation service,window_installation_service
Window supplier,window_supplier
Window tinting service,window_tinting_service
Window treatment store,window_treatment_store
Windsurfing store,windsurfing_store
Wine bar,wine_bar
Wine cellar,wine_cellar
Wine club,wine_club
Wine storage facility,wine_storage_facility
Wine store,wine_store
Wine wholesaler and importer,wine_wholesaler
Winemaking supply store,winemaking_supply_store
Winery,winery
Wing chun school,wing_chun_school
Wok restaurant,wok_restaurant
Women's clothing store,womens_clothing_store
Women's health clinic,obstetrics_gynecology_clinic
Women's organization,womens_organization
Women's personal trainer,womens_personal_trainer
Women's shelter,womens_shelter
Womens college,womens_college
Womens protection service,womens_protection_service
Wood and laminate flooring supplier,wood_and_laminate_flooring_supplier
Wood floor installation service,wood_floor_installation_service
Wood floor refinishing service,wood_floor_refinishing_service
Wood frame supplier,wood_frame_supplier
Wood stove shop,wood_stove_shop
Wood supplier,wood_supplier
Wood working class,wood_working_class
Woodworker,woodworker
Woodworking supply store,woodworking_supply_store
Wool store,wool_store
Work clothes store,work_clothes_store
Workers' club,workers_club
Working womens hostel,working_womens_hostel
Wrestling school,wrestling_school
X-ray equipment supplier,x_ray_equipment_supplier
X-ray lab,x_ray_lab
Yacht broker,yacht_broker
Yacht club,yacht_club
Yakatabune,yakatabune
Yakiniku restaurant,yakiniku_restaurant
Yakisoba Restaurant,yakisoba_restaurant
Yakitori restaurant,yakitori_restaurant
Yamaha motorcycle dealer,yamaha_motorcycle_dealer
Yarn store,yarn_store
Yemenite restaurant,yemenite_restaurant
Yeshiva,yeshiva
Yoga instructor,yoga_instructor
Yoga retreat center,yoga_retreat_center
Yoga studio,yoga_studio
Youth care,youth_care
Youth center,youth_center
Youth clothing store,youth_clothing_store
Youth club,youth_club
Youth group,youth_groups
Youth hostel,youth_hostel
Youth organization,youth_organization
Youth social services organization,youth_social_services_organization
Yucatan restaurant,yucatan_restaurant
Zhejiang restaurant,zhe_jiang_restaurant
Zoo,zoo
human resources,human_resources
